,id,magId,oaiIds,doi,documentType,abstract,publisher,dataProviders,authors,lcase_ttl,pubyear,journal_name,issns
1003,254407095,,['oai:pure.iiasa.ac.at:17481'],,,"this report by newclimate institute, pbl netherlands environmental assessment agency and the international institute for applied systems analysis (iiasa) provides an overview of projected greenhouse gas (ghg) emissions in 26 major emitting countries and regions up to 2030 under currently implemented policies. the report shows that emissions are projected to remain above 2005 levels in most countries but concludes that 16 out of the 26 countries and regions analysed are on track or close to achieve the ndc targets they have previously set for themselves. eight are on track to also meet their updated ndc targets (with another two countries being close). 11 countries are not on track to meet their updated targets, and five of the 26 countries have not submitted an ndc update",newclimate institute,['https://api.core.ac.uk/v3/data-providers/767'],"[{'name': 'Nascimento, L.'}, {'name': 'Kuramochi, T.'}, {'name': 'Moisio, M.'}, {'name': 'Hans, F.'}, {'name': 'de Vivero, G.'}, {'name': 'Gonzales-Zuñiga, S.'}, {'name': 'Smit, S.'}, {'name': 'Lui, S.'}, {'name': 'Schiefer, T.'}, {'name': 'Mooldijk, S.'}, {'name': 'Wong, J.'}, {'name': 'de Castro Dias, E.'}, {'name': 'Höhne, N.'}, {'name': 'van Soest, H.'}, {'name': 'Dafnomilis, I.'}, {'name': 'Chen, H.H.'}, {'name': 'den Elzen, M.'}, {'name': 'Forsell, N.'}, {'name': 'Batka, M.'}, {'name': 'Gusti, M.'}]",greenhouse gas mitigation scenarios for major emitting countries – analysis of current climate policies and mitigation commitments: 2021 update,2021,,
1004,250838443,,['oai:evastar-karlsruhe.de:1000129160'],10.5445/ir/1000129160,,,"kit-bibliothek, karlsruhe",['https://api.core.ac.uk/v3/data-providers/5475'],"[{'name': 'Simonte, Martin'}]",reaktorkonzepte zur dehydrierung von cyclischen kohlenwasserstoffen zur wärme- und wasserstoffspeicherung,2021,,
1005,215166714,,['oai:theses.gla.ac.uk:82289'],10.5525/gla.thesis.82289,,"this thesis critically examines the extent to which low carbon and equitable transitions are being achieved within urban areas in advanced economies. it  draws on nottingham as a single case study of a pioneering transition city in the uk context, with strong ambitions to become the uk’s first carbon neutral city by 2028. nottingham is a compelling example for examining what can be  achieved in practice by an english unitary authority, and what constraints are experienced by local actors that inhibit urban sustainable trajectories. 



using a qualitative research design, i examine the key governing actors involved and their agency,  the  barriers  and  tensions  encountered in their pursuits, and the  approaches and pathways undertaken for progressing low carbon and equitable urban transitions. this thesis critically  engages  with  academic ideas and political debate on sustainable transitions. specifically, i use a multi-scalar perspective to investigate the actors involved in low carbon transitions, and by doing so, i draw upon multiple theories and perspectives to examine the governance of sustainable transitions (e.g. avelino & wittmayer, 2016; geels, 2005; kern & alber,  2009). whilst analysing urban transition  processes particularly in the context of neoliberal austerity (e.g. hodson & marvin, 2015; peck, 2012), i constructively engage with literature surrounding just transitions, and the ways in which sustainable pathways are also inclusive and equitable, focusing on the concepts of energy and transport justice (e.g. jenkins et al.2017; mccauley & heffron, 2018; mullen & marsden, 2016). in this research i turn to the concepts of path-dependency, path creation and lock-in to analyse the approaches and pathways taken by urban actors for implementing low carbon and inclusive transitions, and to further explain past, present and future sustainable urban trajectories (e.g. mackinnon et al.2019; unruh, 2000).



beginning with a multi-level policy analysis, i reflect that climate change targets are weak, inconsistent and have omitted attention to social equity issues. as a result, low carbon and just transitions are insufficiently addressed in international policy, which in turn has constrained implementing national and local level climate change policy. from a national level, there are inconsistent and disruptive policy environments which are hindering low carbon urban just transitions, and i draw upon the context of national austerity, ambivalence of inclusive climate change policy and ineffective regulation. barriers are also emerging because of local level contestation and demonstrate the more context-specific and spatial nature of urban transitions. finally, i attend to the nottingham example to reveal how agency and political capacity are particularly influenced by the type and size of local authority and actors in power. lastly, i argue that the municipal ownership of energy and transport systems in the city has been imperative for political capacity to enact low carbon and just urban transitions",,"['https://api.core.ac.uk/v3/data-providers/48', 'https://api.core.ac.uk/v3/data-providers/7745']","[{'name': 'Sugar, Katherine Helen'}]","governing low carbon and inclusive transitions in the city: a case study of nottingham, uk",2021,,
1006,254680824,,['oai:ir.canterbury.ac.nz:10092/102096'],10.26021/11151,,"with the increasing acceptance of climate change as one of the most challenging political, societal and business issues globally and nationally, some new zealand firms have decided to adhere to a specific emissions reduction target to show their commitment to climate change mitigation. the new zealand government has expressed a commitment to encourage change through the introduction of the zero carbon act, which sets a national target of net zero-carbon by 2050. nevertheless, it is still unclear what this means in terms of ecological resilience and planetary climate change boundaries when firms set their targets. this research asks why firms would or would not adopt emissions reduction target setting and explores the extent to which such targets are connected to scientific thresholds for climate, thus anticipating an additional constraint on voluntary climate target-setting and reporting.

to understand the rationales and practices of corporate climate target setting and reporting, content analysis (first phase) and discourse analysis (second phase) were used to analyse corporate public reports of the top 50 nzx listed companies (by market capitalisation) which enjoyed consecutive exchange membership for the years 2012 to 2016. this was supplemented by twenty-nine interviews with corporate senior managers representing twenty-three companies. these interviewees are responsible for continuing or for looking into their organisational climate change actions.

the findings reveal that a large number of companies (31 of the 50 sampled) failed to disclose any climate-related information in their public reports for the period 2012 to 2016. the climate information reported by 19 of the companies was generally made in a surprisingly opaque way, indicating that there is a lot of room for new zealand companies to improve their climate reporting. rationales for climate mitigation mirror those for wider social and environmental reporting. companies report for a variety of reasons, including as per their business case, regulatory compliance, social responsibility, competitive advantage, public relations and as ‘a balancing act’, indicating a ‘win-win’ logic.

in terms of connection to the wider planetary boundaries for climate change, the findings indicate a large number of companies in the sample failed to consider their climate mitigation efforts. more specifically, emissions reduction target setting and reporting which describe contributions to ecological sustainability and resilience enhancement were often neglected. many of the sampled companies prefer setting intensity targets to absolute targets, and most ignore science-based targets. their targets are mostly associated with companies’ direct emissions. these might be misleading, underestimating emissions and the full carbon impacts of corporate activities. the observations support legitimacy theory, which indicates that some companies are likely to pursue a symbolic approach focusing on low-hanging fruit without making any radical change in their ghg emissions performance. however, the study also found evidence of mixed institutional pressure factors for adopting climate change mitigation amongst those sampled companies. over time, there is an increase in the number of companies reporting and setting climate change targets, which might be explained by an increase in regulatory and normative pressures. however, there is limited evidence showing mimetic isomorphism even though investors (especially overseas investors of nzx companies) were found to have a strong interest in corporate emissions targets and performance.

the research makes contributions that enhance an understanding of the rationales for corporate emissions reduction target setting; the sense-making of these targets and the challenges associated with encouraging corporate emissions reductions in the near future",university of canterbury,['https://api.core.ac.uk/v3/data-providers/901'],"[{'name': 'Pham, Hang Phuong'}]",rationales for corporate climate change target setting and reporting : an investigation.,2021,,
1007,254058415,,['oai:oaktrust.library.tamu.edu:1969.1/192247'],,,"21st century energy production, conversion, and delivery systems are expected to succeed in multiple goals such as meeting the increasing energy demand, being economically feasible, being less carbon-intensive, increasing resource utilization efficiency. this requires a transition in technologies, operation strategies, and use of energy in our everyday life. such a transition necessitates a better understanding and analysis of both the existing and futuristic technologies, pathways, and scenarios.


the aim of my dissertation is to use process systems engineering methods to develop generic frameworks to arrive at realistic integrated solutions to complex energy and environmental problems. mathematical optimization is at the heart of these systematic and quantitative analysis methods. the systems under investigation range from mesoscale to megascale levels over time horizons from hours to days or years handling chemical engineering problems like modeling, design, planning, and scheduling. the common vision throughout every study is to gain insight on the challenges awaiting the energy transition and provide promising solutions.


this dissertation comprises various studies focusing on both improving the current practices like in the petroleum industry operations or chemical process design and analyzing feasibility of long-range energy transition scenarios that put an emphasis on integrating renewables like solar and wind in power, fuels, and chemicals production. the studies include (i) development of an integrated data-driven modeling and global optimization framework for improving short-term production planning operations in petroleum refineries, (ii) use of a process synthesis and global optimization approach to design optimal ammonia production processes from various pathways including natural gas reforming, biomass gasification, and renewable-powered electrolysis, (iii) development of a novel simultaneous design, scheduling, and supply chain strategy to optimize renewable power generation, storage, and transportation systems, and (iv) an extension of this latter strategy to integrate renewable energy systems with fossil energy systems for multi-product process networks to produce power, fuels, and chemicals in integrated facilities",,['https://api.core.ac.uk/v3/data-providers/182'],"[{'name': 'Demirhan, Cosar Doga'}]","multi-scale optimization-based energy transition strategies for modeling, design, and operation of process systems",2021,,
1008,250989479,,['oai:sro.sussex.ac.uk:101898'],,,"thermal management of heat generating powertrain hardware in automotive vehicles is examined using spray evaporative cooling, particularly taking account of the effect of vehicle vibration and agitation. the heat transfer characteristics of spray evaporative cooling of vibrating surfaces are important for both automotive and aerospace applications but this thesis content focuses on automotive applications involving highly-boosted ic engines, power electronics, batteries, and electrical machines.

the fundamental physics of highly complex two-phase spray evaporative cooling is currently computationally intractable, therefore the thesis addresses (for the first time) construction and calibration of correlation models of spray evaporative cooling involving vibrating surfaces. suitable correlation models are constructed using dimensional analysis involving the generalized buckingham π-theorem. two nondimensional parameters are introduced in the form of acceleration number and vibrational reynold number to account for dynamic effects resulting in models which accommodate the combined effects of vibration amplitude and frequency. the correlation models are fitted to experimentally-measured spray evaporative cooling data taken from an experimental test rig which includes instrumented test-pieces vibrated by a shaker to amplitudes and frequencies appropriate for real (on-road) vehicle conditions. the models provide dynamic predictions of heat flux in the nucleate boiling regime, and predictions of the critical heat flux and its associated temperature. the experimental measurements alone show that dynamic effects do indeed influence heat transfer.

thermal management in the nucleate boiling regime using a feedback control system for flat and curved surfaces with, and without vibration, has been subsequently studied in the thesis using simulation and experimental hardware. the performance of a pid controller within a thermal management system has been examined using the calibrated correlation models to provide an approximate description of the ‘plant’ physics. a detailed examination is made of the effect of the pid controller gains on the performance of a thermal management system in terms of stability and practical response requirements with, and without vibration.

the results of the study confirm that thermal management of heat-generating automotive powertrain hardware is a definite practical possibility using evaporative spray cooling",,['https://api.core.ac.uk/v3/data-providers/109'],"[{'name': 'Sarmadian, Alireza'}]","thermal management of heat-generating automotive

powertrain hardware using spray evaporative cooling",2021,,
1009,856162,,['oai:sro.sussex.ac.uk:101898'],,,"thermal management of heat generating powertrain hardware in automotive vehicles is examined using spray evaporative cooling, particularly taking account of the effect of vehicle vibration and agitation. the heat transfer characteristics of spray evaporative cooling of vibrating surfaces are important for both automotive and aerospace applications but this thesis content focuses on automotive applications involving highly-boosted ic engines, power electronics, batteries, and electrical machines.

the fundamental physics of highly complex two-phase spray evaporative cooling is currently computationally intractable, therefore the thesis addresses (for the first time) construction and calibration of correlation models of spray evaporative cooling involving vibrating surfaces. suitable correlation models are constructed using dimensional analysis involving the generalized buckingham π-theorem. two nondimensional parameters are introduced in the form of acceleration number and vibrational reynold number to account for dynamic effects resulting in models which accommodate the combined effects of vibration amplitude and frequency. the correlation models are fitted to experimentally-measured spray evaporative cooling data taken from an experimental test rig which includes instrumented test-pieces vibrated by a shaker to amplitudes and frequencies appropriate for real (on-road) vehicle conditions. the models provide dynamic predictions of heat flux in the nucleate boiling regime, and predictions of the critical heat flux and its associated temperature. the experimental measurements alone show that dynamic effects do indeed influence heat transfer.

thermal management in the nucleate boiling regime using a feedback control system for flat and curved surfaces with, and without vibration, has been subsequently studied in the thesis using simulation and experimental hardware. the performance of a pid controller within a thermal management system has been examined using the calibrated correlation models to provide an approximate description of the ‘plant’ physics. a detailed examination is made of the effect of the pid controller gains on the performance of a thermal management system in terms of stability and practical response requirements with, and without vibration.

the results of the study confirm that thermal management of heat-generating automotive powertrain hardware is a definite practical possibility using evaporative spray cooling",,['https://api.core.ac.uk/v3/data-providers/109'],"[{'name': 'Sarmadian, Alireza'}]","thermal management of heat-generating automotive

powertrain hardware using spray evaporative cooling",2021,,
1010,194495986,,['oai:oro.open.ac.uk:75022'],10.21954/ou.ro.0001250e,,"this thesis details a novel methodological approach to assessing the relative economic viability of a combined power generation and energy storage plant. the approach optimises the given system from both a process engineering and a financial perspective and this is the key novel contribution that this work provides to the field.



the thesis utilises two key pieces of software. the first is modelica code used within the dymola simulation environment for engineering process modelling of the energy storage plant. the second is the palisade @risk plugin used within excel for economic evaluation of the plant performance in a simulated uk electricity spot market, using a monte carlo approach for evaluating plant designs in the face of uncertainty.



the first two technical sections of the thesis following the literature review comprise a detailed description of the engineering model and the financial model, respectively. the former describes the equations that are used in each component of the engineering process model. the latter describes not only the equations that make up the financial model, but also the approach taken to estimating energy storage plant capital costs.



this thesis builds on previous work on liquid air energy storage, particularly the substantial body of engineering studies and the smaller but increasing body of economic studies. the market-led approach to engineering design remains, at the time of writing, the only example of a detailed study of how plant design parameters impact the economic viability of the plant in question.



results are presented in two sections. the first discusses the initial engineering-focused modelling in which the bulk of the plant engineering design work was performed. this begins with a deep dive into the effect of design parameters on plant performance and goes on to compare different plant configurations with a focus on the number of compression and expansion stages. the second result section discusses the initial results of the financial modelling using the plant performance results from both the engineering and financial models.



the closing sections discuss the successes and limitations of the project and speculate on other fields in which this novel approach might prove enlightening. whilst a nuclear power plant coupled with energy storage was the chosen example for demonstration of this work, the methodology could be equally well applied to other energy storage plants and is particularly well-suited to asymmetrical energy storage systems",fraunhofer-institut fur materialfluss und logistik,['https://api.core.ac.uk/v3/data-providers/86'],"[{'name': 'Wilson, Andy Robert'}]",on-demand electricity from future fission energy systems,2021,,
1011,254317936,,['oai:bura.brunel.ac.uk:2438/23375'],,,"this thesis was submitted for the degree of doctor of philosophy and awarded by brunel university londonthe growing energy demand and the increasingly stringent regulations on pollutant and greenhouse gas emissions are driving academia and industry to seek new approaches to increase the overall energy efficiency of existing industrial facilities. among them, the recovery and utilisation of industrial waste heat is currently considered as one of the most effective approaches to reduce the energy demand of industrial processes as they are characterised by thermal energy losses, through high temperature exhausts above 300°c, that account for nearly 11.4% of primary energy consumption.
for these high temperature waste heat sources, the use of conventional heat to power conversion systems based on bottoming thermodynamic cycles is limited by technological and economic constraints. most of the state-of-the-art working fluids are indeed not able to perform safely and efficiently at high temperatures. supercritical carbon dioxide (sco2) power systems allow to overcome these limitations because of the chemical stability of co2 at high temperatures. furthermore, the favourable co2 thermo-physical properties in the supercritical state, including high density, allow to achieve superior performance and lower footprint and cost compared to organic rankine cycles and other more conventional technologies.
with the aim of giving a broad overview of the potential of sco2 power cycles in high temperature waste heat recovery (whr) applications, this research firstly investigates the theoretical capabilities of several joule-brayton cycle configurations. the analysis involves performance indicators and economic metrics, which are calculated using cost correlations and budgetary quotations to estimate the investment costs of equipment. this aspect represents one of the main novel contributions of the research.
among the investigated layouts, the simple regenerative cycle showed the highest competitiveness for industrial uptake of the sco2 technology at small-scales (<0.5 mwe) in high-grade waste heat to power applications. for this reason, such cycle layout has been adopted as reference for the design and construction of a 50 kwe state-of-the-art experimental facility. the facility comprises an 830 kw process air heater able of providing an exhaust mass flow rate of 1.0 kg/s at 70 mbarg and maximum temperature of 800°c, and a water dry cooler of 500 kw heat rejection capacity as heat sink. the sco2 heat to power conversion block utilises a single-shaft compressor-generator-turbine unit and three types of heat exchanger technology. the main design features of the test facility as well as operation and safety considerations are discussed.  this research activity allowed to retrieve accurate geometrical and performance data by component manufacturers which have been used to develop a detailed numerical model of the facility with the objective of investigating the steady-state and transient performance of the sco2 system. operating maps of the unit have been obtained which can form the baseline for the setting up of optimisation and control strategies. the dynamic analysis showed that the system is able to quickly adapt to transient heat load profiles, proving the flexible nature of the sco2 unit investigated. start-up and shut-down strategies able to achieve a safer build-up and decline of pressures and temperatures in the circuit, thus eliminating the risk of flow shocks and excessive mechanical stresses, have also been identified.
a further novel contribution is assessment of the advantages of having the turbine and compressor driven independently as opposed to being mounted on the same shaft that dictates operation at the same speed. the results show only a small benefit at design conditions, but a power increase of 27% at 10% increase in heat source temperature, highlighting the advantage of independent drive at off design conditions.
the adoption of an inventory control strategy to regulate the sco2 system during transient operations showed that the imposed variation in the co2 mass circulating in the loop allows to achieve a 30% variation in the turbine inlet temperature with lower penalties on system performance compared to turbomachinery speed control.epsr",brunel university london,['https://api.core.ac.uk/v3/data-providers/14'],"[{'name': 'Marchionni, Matteo'}]",supercritical carbon dioxide power cycles for waste heat recovery applications,2021,,
1012,255944656,,['oai:evastar-karlsruhe.de:1000131373'],10.5445/ir/1000131373,,"hinter der bezeichnung »industrielle biotechnologie« verbirgt sich eine große vielzahl unterschiedlicher verfahren und produkte. industrielle biotechnische produktionsprozesse beruhen auf den stoffwechselleistungen von organismen (meist bakterien oder pilze), die die umwandlung des rohstoffs biomasse in das jeweilige zielprodukt katalysieren. für die optimierung von produktionsorganismen und ihrer produktionsrelevanten eigenschaften ist die kombination von gentechnik, fortgeschrittenem metabolic engineering, system- und synthetischer biologie stand der technik. für eine effiziente bioprozessentwicklung und die hochskalierung in den industriellen produktionsmaßstab müssen biokatalysatoroptimierung und prozessentwicklung integriert werden.
						verfahren der industriellen biotechnologie sind traditionell in branchen etabliert, die agrarrohstoffe und andere naturstoffe industriell verarbeiten. dies sind die lebensmittel- und getränke-, die leder-, zellstoff- und papier- sowie die textilindustrie. auch in der umwelttechnik sind biotechnische verfahren zur behandlung von abwasser, abluft, kontaminierten böden sowie organischen reststoffen weit verbreitet. eine schlüsselrolle nimmt jedoch die traditionell forschungsintensive und innovative chemische industrie in der ibt ein, da sie strategische schwerpunkte gesetzt und entsprechende kompetenzen und netzwerke aufgebaut hat. zudem erbringt sie – zusammen mit dem maschinen- und anlagenbau – einen wesentlichen teil der innovationsleistungen für nachgelagerte branchen. der schwerpunkt der ibt liegt in der produktion von fein- und spezialchemikalien, der wirtschaftlich bedeutendsten sparte der deutschen chemieindustrie.
						durch die zunehmende reife und kommerzialisierungsmöglichkeiten in der ibt wächst auch ihre ökonomische bedeutung. allerdings erwiesen sich in der rückschau viele marktprognosen als zu optimistisch – die künftigen zuwächse wurden unter anderem deswegen überschätzt, weil geschwindigkeit und niveau der kommerzialisierung der ibt von rohstoffpreisen, technologischen durchbrüchen, anforderungen an die nachhaltigkeitsbilanz der prozesse und produkte sowie finanzierungsfragen stark beeinflusst werden. wegen der derzeit niedrigen preise für fossile rohstoffe sowie der engen kopplung der agrarrohstoff- und rohölpreise ist eine erhebliche verbesserung der relativen kostenwettbewerbsfähigkeit biobasierter produkte gegenüber ölbasierten produkten vorerst nicht zu erwarten.
					in der ibt kommt großen diversifizierten unternehmen, deren kerngeschäft in der chemie bzw. im agro-food-bereich liegt, eine wichtige rolle als innovatoren und produzenten zu. unter den reinen biotechnologieunternehmen in deutschland sind etwa 10 % der ibt zuzuordnen. sie sind schwerpunktmäßig dienstleister und technologieentwickler, die in einzelnen fällen auch produktionsaktivitäten aufgenommen haben. mit blick auf die internationale wettbewerbsfähigkeit deutschlands in der ibt zeigt sich eine starke position bei technologischem wissen. volkswirtschaftliche effekte dürften vor allem in der sicherung bestehender arbeitsplätze bestehen, während ein deutlicher absoluter zuwachs an arbeitsplätzen oder zugewinne von marktanteilen auch in zukunft eher unwahrscheinlich sind. dies ist typisch für querschnittstechnologien wie die ibt. deshalb sollte ihre bedeutung für das wachstum etablierter branchen nicht unterschätzt werden",büro für technikfolgen-abschätzung beim deutschen bundestag,['https://api.core.ac.uk/v3/data-providers/5475'],"[{'name': 'Aichinger, Heike'}, {'name': 'Hüsing, Bärbel'}, {'name': 'Wydra, Sven'}]","weiße biotechnologie – innovationsanalyse teil i. stand und perspektiven der industriellen biotechnologie: verfahren, anwendungen, ökonomische perspektiven",2021,,
1013,255519915,,['oai:minerva.usc.es:10347/27012'],,,"traballo fin de máster en desenvolvemento económico e innovacióno cambio climático é unha das maiores ameazas ambientais, sociais e
económicas que enfronta a humanidade actualmente. a ameaza do cambio
climático, de causas antropoxénicas, é de tal magnitude que mesmo a supervivencia
do modelo de civilización humana actual está en perigo. galicia e, en especial a
industria galega, ten o seu papel na contribución ao quecemento global.
ante esta ameaza a nivel global, iniciativas e accións a nivel global téñense
adoptado nas últimas décadas. entre elas cabe destaca-lo acordo de parís, ao que
está comprometida españa, cuxo obxectivo é limita-lo quecemento global a menos
de 2 ºc por enriba de niveis preindustriais e acometer esforzos para limitalo a 1,5
ºc. a maiores, varios instrumentos e iniciativas políticas téñense establecido e posto
en marcha recentemente para coordinar e planifica-la descarbonización da
economía na unión europea, en españa e en galicia. non obstante, actualmente
non existe ningunha senda ou estratexia que estableza de modo exhaustivo unhas
directrices a longo prazo para descarboniza-la industria galega de forma coherente
co obxectivo climático de 1,5 ºc; tampouco na literatura científica. esta investigación
pretende cubrir ese vacío centrándose concretamente nas industrias intensivas
enerxeticamente que rexistraron emisións de gases de efecto invernadoiro (en
adiante gei) no rexistro prtr (en adiante iie galegas) por dous motivos principais:
estas industrias concentraron o 84,42% das emisións gei da industria
manufactureira e o 12,88% do total de emisións gei en galicia no período 2015-2019 (segundo datos do rexistro prtr) e, en segundo lugar, este tipo de industrias
teñen recibido especial atención na literatura científica sobre descarbonización
industrial recentemente, constituíndo a menudo un único obxecto de estudo
conxuntamente",,['https://api.core.ac.uk/v3/data-providers/2044'],"[{'name': 'Gil Fernández, Juan José'}]",mitigación do cambio climático sen tecnoloxías de emisións negativas: propostas de descarbonización de industrias enerxeticamente intensivas en galicia,2021,,
1014,16369322,,['oai:oatao.univ-toulouse.fr:28270'],,,"aujourd'hui, la présence de molécules toxiques dans les cours d'eau et le sous-sol entraîne des conséquences néfastes pour l'environnement. en effet, même à faible concentration, les expositions à long terme et les effets de mélange impliquent des risques pour la santé humaine. la persistance de ces polluants peut s'expliquer par l'inefficacité des méthodes conventionnelles de traitement des eaux industrielles. les traitements biologiques classiques n'éliminent pas ces molécules, un traitement tertiaire final est donc nécessaire. actuellement, les procédés d'oxydation avancée (photocatalyse, ozonation, fenton h2o2/fe2+, o3/uv ou o3/h2o2…) suscitent un grand intérêt. parmi ces techniques, la photocatalyse consiste à utiliser un photocatalyseur sous irradiation uv pour oxyder les polluants présents dans l'eau. la plupart des études ont été réalisées avec de la poudre de tio2, mais son principal inconvénient est le coût élevé de la filtration finale. pour éviter cette opération, le catalyseur peut être déposé sur un matériau tel que le verre, le métal, les adsorbants... un adsorbant tel que le charbon actif (ca) semble être un bon candidat pour ce procédé. en effet, le polluant peut être éliminé de l'eau, concentré à proximité du catalyseur et dégradé par photocatalyse. malheureusement, l'irradiation des ca granulaires n'est pas facile et les fibres de charbon actif (acf) se présentent comme une solution alternative pertinente : les acf ont une surface spécifique élevée qui convient à l'adsorption et une forme adéquate pour l'irradiation uv. dans cette thèse, la molécule cible choisie est la ciprofloxacine (antibiotique) et le catalyseur tio2 a été déposé sur un support en utilisant la technique de dépôt chimique en phase vapeur à partir d’un précurseur organométallique (mocvd). dans un premier temps, une étude cinétique de l'oxydation photocatalytique utilisant le verre comme support a été conduite pour montrer l'activité photocatalytique du dépôt sous irradiation uv de led (365 nm). ensuite, plusieurs acf ont été comparées en termes de propriétés physiques et de cinétiques d’adsorption afin de sélectionner la plus adéquate. enfin, un processus séquentiel impliquant l'adsorption sans uv et la photocatalyse sous uv a été mis en oeuvre en utilisant ce matériau composite avec une analyse complète des phases liquide (hplc-ms, cot…) et solide (bet, saxs…)",,['https://api.core.ac.uk/v3/data-providers/437'],"[{'name': 'Triquet, Thibaut'}]",procédé hybride couplant adsorption et photocatalyse pour le traitement de l'eau : élimination de la ciprofloxacine par des fibres de charbon actif fonctionnalisées avec du tio2,2021,,
1015,253667059,,['oai:jscholarship.library.jhu.edu:1774.2/63520'],,,"we live in an era of converging global crises, from climate change and mass extinction to political-economic turbulence, energy depletion, food crises, and emerging technological risks. but how will these crises combine and feedback on each other? how might they unfold over the coming years and decades? and what can be done to solve or at least navigate these crises? this dissertation argues that answers to these questions have been hindered by limited efforts so far, both in the field of international relations and beyond, to develop more holistic analyses of these crises. in large part this is due to the dominance of “isolationist” approaches to the study of global crisis and the social sciences more generally: the tendency to analytically isolate specific systems and problems from other systems with which they’re connected. while isolationist analyses are vital, i argue that they must be supplemented with multidimensional and synthetic analyses in order to adequately grasp the complexity of the contemporary planetary crisis, or what i call the “planetary crisis convergence”, and understand how it may unfold in the coming decades. overall, this dissertation presents two core arguments. first, that the contemporary world system is on the cusp of a catastrophic discontinuity that will irreversibly transform livelihoods, states, and world order over the next two to four decades. second, that to see this imminent rupture, understand its causal drivers, and map its possible future trajectories requires a multi-dimensional systems theoretical approach that encompasses political-economic, technological, geological, and ecological processes. to pursue this analysis i develop a theoretical framework drawing from complexity theory, marxist political economy, and the philosophy of gilles deleuze alongside natural scientific studies on climate change, food and energy systems, and technological change. in this way the dissertation synthesizes quantitative analyses of key trends in climate, food, and energy systems with qualitative analysis of political economy, technology, power, and resistance in order to illuminate the possible trajectories of the planetary crisis convergence and inform counter-hegemonic responses. it concludes that these crises will most likely force a transition in the world-system towards one of three global-scale scenarios: a techno-authoritarian planetary leviathan, an ecosocialist world-system, or a global collapse. it proposes that a democratic ecosocialist world-system is needed to respond to the planetary crisis convergence in a genuinely sustainable and just manner, which would involve a new political-economy based on well-being, post-growth principles, and democratic planning at multiple scales",the busan gyeongnam mathematical society,['https://api.core.ac.uk/v3/data-providers/190'],"[{'name': 'Albert, Michael J'}]",crisis and individuation: mapping and navigating the planetary crisis convergence,2021,,
1016,253729220,,['oai:oatao.univ-toulouse.fr:28270'],,,"aujourd'hui, la présence de molécules toxiques dans les cours d'eau et le sous-sol entraîne des conséquences néfastes pour l'environnement. en effet, même à faible concentration, les expositions à long terme et les effets de mélange impliquent des risques pour la santé humaine. la persistance de ces polluants peut s'expliquer par l'inefficacité des méthodes conventionnelles de traitement des eaux industrielles. les traitements biologiques classiques n'éliminent pas ces molécules, un traitement tertiaire final est donc nécessaire. actuellement, les procédés d'oxydation avancée (photocatalyse, ozonation, fenton h2o2/fe2+, o3/uv ou o3/h2o2…) suscitent un grand intérêt. parmi ces techniques, la photocatalyse consiste à utiliser un photocatalyseur sous irradiation uv pour oxyder les polluants présents dans l'eau. la plupart des études ont été réalisées avec de la poudre de tio2, mais son principal inconvénient est le coût élevé de la filtration finale. pour éviter cette opération, le catalyseur peut être déposé sur un matériau tel que le verre, le métal, les adsorbants... un adsorbant tel que le charbon actif (ca) semble être un bon candidat pour ce procédé. en effet, le polluant peut être éliminé de l'eau, concentré à proximité du catalyseur et dégradé par photocatalyse. malheureusement, l'irradiation des ca granulaires n'est pas facile et les fibres de charbon actif (acf) se présentent comme une solution alternative pertinente : les acf ont une surface spécifique élevée qui convient à l'adsorption et une forme adéquate pour l'irradiation uv. dans cette thèse, la molécule cible choisie est la ciprofloxacine (antibiotique) et le catalyseur tio2 a été déposé sur un support en utilisant la technique de dépôt chimique en phase vapeur à partir d’un précurseur organométallique (mocvd). dans un premier temps, une étude cinétique de l'oxydation photocatalytique utilisant le verre comme support a été conduite pour montrer l'activité photocatalytique du dépôt sous irradiation uv de led (365 nm). ensuite, plusieurs acf ont été comparées en termes de propriétés physiques et de cinétiques d’adsorption afin de sélectionner la plus adéquate. enfin, un processus séquentiel impliquant l'adsorption sans uv et la photocatalyse sous uv a été mis en oeuvre en utilisant ce matériau composite avec une analyse complète des phases liquide (hplc-ms, cot…) et solide (bet, saxs…)",,['https://api.core.ac.uk/v3/data-providers/437'],"[{'name': 'Triquet, Thibaut'}]",procédé hybride couplant adsorption et photocatalyse pour le traitement de l'eau : élimination de la ciprofloxacine par des fibres de charbon actif fonctionnalisées avec du tio2,2021,,
